"id" "model" "y0" "b" "c" "d" "e" "f" "yrange" "trend" "typology" "BMD.zSD" "BMD.zSD.lower" "BMD.zSD.upper"
"c20526" "exponential" 11.8824074249322 -0.0397604933859725 NA 11.8824074249322 1.78072520412715 NA 1.60711900158745 "dec" "E.dec.concave" 3.91044536315486 2.11772433036103 5.13480632542418
"c20633" "Gauss-probit" 4.97484350350634 5.73664244613587 9.78336465840087 20.101891027208 0 -9.96778433929808 1.81418751584404 "U" "GP.U" 1.59148458385354 0.488692075738188 6.15400037695501
"c20668" "exponential" 6.68256957533782 0.0674895662566313 NA 6.68256957533782 2.15873436923062 NA 1.38884830464974 "inc" "E.inc.convex" 4.41302138038129 2.20811641735579 5.50721524288218
"c20694" "log-Gauss-probit" 5.64141476387477 0.910438790989395 5.64141476387477 5.64141476387477 2.5639492829503 -1.16222010323508 1.16222010323508 "U" "lGP.U" 0.739936798031049 0.289338176448321 1.38083442622228
"c20714" "Gauss-probit" 9.72084297769571 1.74373068054998 8.79715280866611 8.79715280866611 0.345028046481247 0.941950307909601 0.940530805694937 "bell" "GP.bell" 1.9465530599643 0.916554427095547 2.902248615194
"c20740" "exponential" 15.0505248607314 0.928490830927256 NA 15.0505248607314 -2.13775743951745 NA 0.886740312501626 "dec" "E.dec.convex" 1.13880635418935 0.375311063553593 3.05114185534391
"c20793" "linear" 8.77535314473596 -0.208180229230458 NA 8.77535314473596 NA NA 1.38044310002716 "dec" "L.dec" 1.58310395902079 1.03971812956298 2.17626202650146
"c21005" "Gauss-probit" 11.9114856098104 5.1031196761769 9.97028829489827 3.68790986241171 0 5.08238653115541 0.970852562085176 "bell" "GP.bell" 1.03438180029746 0.37895485612639 6.04324131095842
"c21064" "exponential" 16.4610138047538 0.848713655488692 NA 16.4610138047538 -1.83186776789029 NA 0.825978348322225 "dec" "E.dec.convex" 1.00352808335071 0.340098118143953 2.92301990720109
"c21327" "exponential" 13.3495350025277 1.489681938775 NA 13.3495350025277 -1.89261975769454 NA 1.44485950761339 "dec" "E.dec.convex" 0.493954367697445 0.245210051780584 0.928685536804335
"c21366" "exponential" 15.6634034351358 -0.614064212080497 NA 15.6634034351358 -2.02767042489631 NA 0.590731783447312 "inc" "E.inc.concave" 0.925192099003792 0.34623462995831 2.74663612257888
"c21438" "linear" 17.0456861239759 0.112272065563826 NA 17.0456861239759 NA NA 0.744476066753734 "inc" "L.inc" 2.74490831499136 1.67595031287839 4.59698107340891
"c21442" "exponential" 15.5325419479074 0.000488533985032918 NA 15.5325419479074 0.901062700413665 NA 0.766707294856831 "inc" "E.inc.convex" 5.15016613805866 3.00482045014077 5.40996957377671
"c21452" "exponential" 12.344658226053 1.42723383760644 NA 12.344658226053 -2.46503171413816 NA 1.33035440641306 "dec" "E.dec.convex" 0.490016824348464 0.25754509998459 0.808663094818363
"c21521" "exponential" 15.7385354222061 0.000466257698807276 NA 15.7385354222061 0.89027708230135 NA 0.800025432810777 "inc" "E.inc.convex" 5.19913674227565 3.01499666146253 5.40647961552874
