"id" "irow" "adjpvalue" "model" "nbpar" "b" "c" "d" "e" "f" "SDres" "typology" "trend" "y0" "yrange" "maxychange" "xextrem" "yextrem" "BMD.zSD" "BMR.zSD" "BMD.xfold" "BMR.xfold" "BMD.zSD.lower" "BMD.zSD.upper" "BMD.xfold.lower" "BMD.xfold.upper" "nboot.successful"
"c07703" 7740 5.33557041841822e-05 "exponential" 3 -0.0991650356096771 NA 9.41540958086946 3.00793897454325 NA 0.201730235344391 "E.dec.concave" "dec" 9.41540958086946 0.799836731445231 0.799836731445231 NA NA 3.3387424132679 9.21367934552507 NA 8.47386862278252 1.5905307178412 4.84552244036701 6.49387691186472 Inf 475
"c07715" 7768 1.87788159301034e-09 "exponential" 3 0.208365903131803 NA 10.3811233143321 3.1733712217238 NA 0.137792408990431 "E.inc.convex" "inc" 10.3811233143321 1.47554043653138 1.47554043653138 NA NA 1.61080493313175 10.5189157233225 5.67646855179733 11.4192356457653 0.912997907427002 2.40195244147205 5.23675863581958 6.030007850796 500
"c07774" 7903 0.00163203552500675 "Gauss-probit" 4 2.81698633973839 12.7646805745169 12.7646805745169 2.02576843191333 1.37773271143859 0.357943389662249 "GP.bell" "bell" 13.8285024890653 1.01564155162431 0.701730754734136 2.02576843191333 14.1424132859555 5.28362569050767 13.4705590994031 NA 12.4456522401588 0.639547531298291 5.75347402435303 Inf Inf 370
"c07797" 7953 0.00910202286206614 "Gauss-probit" 5 5.45632776749819 11.4303586004972 23.7778472906164 0 -10.9292694549029 0.885311556196184 "GP.U" "U" 6.67483349065386 2.00915683951352 1.09166815299939 2.45922361447568 5.58316533765447 1.37128914459215 5.78952193445768 0.911214170699792 6.00735014158848 0.472699621150773 6.13999899579835 0.441645391888917 1.93865307835019 300
"c07806" 7973 0.0027688156979353 "Gauss-probit" 4 1.76044975637922 9.61280070044991 9.61280070044991 2.1615094783997 -1.035516300361 0.355265884721167 "GP.U" "U" 9.12549649013167 0.994259531498077 0.548212090042751 2.1615094783997 8.57728440008891 1.03099151827009 8.7702306054105 NA 10.0380461391448 0.549670970261572 5.68412553024822 1.94698120425783 Inf 459
"c07859" 8092 0.00100707220848442 "Gauss-probit" 4 2.14596347327179 7.69395075581468 7.69395075581468 1.54710021429278 0.666147777830156 0.19149575367454 "GP.bell" "bell" 8.20764995820004 0.625889846257314 0.473441270812518 1.54710021429278 8.36009853364484 4.13356533231408 8.0161542045255 NA 7.38688496238004 0.586788100950425 4.90244579928908 Inf Inf 466
"c07909" 8204 0.00383800095688507 "Gauss-probit" 4 1.73172458549707 8.14476627120227 8.14476627120227 2.72184482400293 1.00673855321957 0.336591377306053 "GP.bell" "bell" 8.43750078768721 0.927963539204123 0.714004036734625 2.72184482400293 9.15150482442184 1.04319356052318 8.77409216499327 NA 7.59375070891849 0.617909599833203 1.62207208672676 1.68512277955036 Inf 411
"c07957" 8310 0.000175280554164368 "Gauss-probit" 4 2.46251347665454 8.32059529374824 8.32059529374824 2.35666116798323 1.61229350509692 0.353254118866221 "GP.bell" "bell" 9.34051030447509 1.25485009592424 0.662471601554167 2.35666116798323 9.93288879884516 0.961317835787433 9.69376442334131 NA 8.40645927402758 0.41247948392901 1.95974161133811 1.80881733820897 Inf 413
"c07981" 8366 0.00834293154425836 "log-Gauss-probit" 4 0.463488596499218 11.9381017317137 11.9381017317137 4.3253241444417 -0.613385859794484 0.231578355967878 "lGP.U" "U" 11.9381017317137 0.613385859794484 0.613385859794484 4.3253241444417 11.3247158719192 2.26495650148349 11.7065233757458 NA 13.131911904885 1.14985124948319 3.05697332242974 Inf Inf 483
"c08058" 8536 0.00202264774224106 "Gauss-probit" 4 1.80257176310946 2.72994768411121 2.72994768411121 1.9418442488512 1.84159836867195 0.67952442880782 "GP.bell" "bell" 3.76079990424571 1.77911960437127 0.968373455833824 1.9418442488512 4.57154605278316 1.24876584013932 4.44032433305353 0.619141565867033 4.13687989467028 0.556598488274315 6.03532386779498 0.368157844496959 4.14270726457322 475
"c08065" 8553 0.000340148775807126 "exponential" 3 -0.0162830794306795 NA 13.0053550767341 1.64803451014979 NA 0.245992393254484 "E.dec.concave" "dec" 13.0053550767341 0.893955999544328 0.893955999544328 NA NA 4.58033102221609 12.7593626834796 NA 11.7048195690607 2.30323194370056 5.52560784360657 Inf Inf 396
"c08131" 8701 0.00167391063057997 "linear" 2 0.18265518507736 NA 4.87217786472976 NA NA 0.435746788082948 "L.inc" "inc" 4.87217786472976 1.21118653224798 1.21118653224798 NA NA 2.38562506669819 5.30792465281271 2.66741831756172 5.35939565120273 1.48802589496699 3.79827823536933 1.85410610662433 4.44109648080038 500
"c08159" 8764 0.00102887582799541 "linear" 2 0.120899338856817 NA 8.64007266304666 NA NA 0.307037058316244 "L.inc" "inc" 8.64007266304666 0.801683515959557 0.801683515959557 NA NA 2.53960907660439 8.9471097213629 NA 9.50407992935133 1.51734694432137 4.19562302837186 5.0701352273455 Inf 500
"c08241" 8948 0.000177748340435192 "Gauss-probit" 4 4.30608584261818 12.7509473700422 12.7509473700422 2.2781947174993 -2.66990527262704 0.248347557095747 "GP.U" "U" 10.4297372107723 1.0680948467748 0.719399733417616 2.2781947174993 10.0810420974152 1.08629871045999 10.1813896536766 NA 11.4727109318496 0.492092320952711 4.77979746844426 Inf Inf 303
"c08251" 8970 3.55600948580041e-07 "exponential" 3 0.310722048344625 NA 8.93102800646741 3.38532703302494 NA 0.348119544628558 "E.inc.convex" "inc" 8.93102800646741 1.89243365576812 1.89243365576812 NA NA 2.54435882924257 9.27914755109597 4.58495275166807 9.82413080711416 1.37232930151041 4.11760615111973 3.39703138914464 5.65972107272269 497
"c08284" 9045 9.18257269883427e-05 "exponential" 3 -0.00634728448925716 NA 10.8334321416218 1.30885542603611 NA 0.289904357707495 "E.dec.concave" "dec" 10.8334321416218 1.0002044432119 1.0002044432119 NA NA 5.03016981519451 10.5435277839144 NA 9.75008892745966 2.67782582995992 5.6571666059736 6.27777320807095 Inf 352
"c08296" 9071 0.000643536898960069 "Gauss-probit" 4 1.76963569084156 14.5173033357365 14.5173033357365 1.82996800195972 -2.93555335638373 1.00890423402517 "GP.U" "U" 12.797479722233 2.86152480447804 1.64579506159782 1.82996800195972 11.5817499793528 1.15351891845406 11.7885754882078 5.27753872485488 14.0772276944563 0.552146135330655 5.27370846657507 0.835070681518134 Inf 480
"c08347" 9186 7.48058968116623e-05 "linear" 2 -0.163598341169813 NA 11.7171638149654 NA NA 0.307230040390635 "L.dec" "dec" 11.7171638149654 1.08482060029703 1.08482060029703 NA NA 1.8779532738155 11.4099337745748 NA 10.5454474334689 1.24814944579954 2.63679716862635 5.82584696371522 Inf 500
"c08408" 9323 0.00143543645592527 "linear" 2 -0.132881801134132 NA 8.27421161774037 NA NA 0.316195412320811 "L.dec" "dec" 8.27421161774037 0.881139223320428 0.881139223320428 NA NA 2.37952382961487 7.95801620541956 6.22674553409186 7.44679045596634 1.54644312884808 3.75633906997421 4.67589009838773 Inf 500
"c08437" 9388 0.00277496546205188 "Gauss-probit" 4 2.50057662981875 15.2527459373239 15.2527459373239 2.38459006808953 -1.0454945224615 0.259088432996891 "GP.U" "U" 14.5892296032305 0.798256698572493 0.416278510204446 2.38459006808953 14.2072514148624 1.13406460717887 14.3301411702336 NA 16.0481525635535 0.571039924198172 5.71201872696873 Inf Inf 385
"c08443" 9400 1.35301753600784e-09 "Gauss-probit" 4 3.82274753037361 18.1439577616664 18.1439577616664 1.21249434451704 -15.6120201361508 1.32195391719797 "GP.U" "U" 3.2978169377854 9.89483472463753 9.12895541236776 1.21249434451704 2.53193762551563 3.2608675761641 4.61977085498337 0.302554564798965 2.96803524400686 0.552901892481845 3.73731774793562 0.170242413737771 1.95894664980573 435
"c08458" 9433 0.00997368713645199 "exponential" 3 -0.581348648055244 NA 13.2475156543993 -1.26176382086354 NA 0.238586445402658 "E.inc.concave" "inc" 13.2475156543993 0.578314262417974 0.578314262417974 NA NA 0.666607162668599 13.486102099802 NA 14.5722672198392 0.249546731711546 1.90260901271557 Inf Inf 477
"c08466" 9451 0.000159345584940715 "exponential" 3 0.000888787012114363 NA 8.32228885130939 0.880599356748552 NA 0.48194682318645 "E.inc.convex" "inc" 8.32228885130939 1.65517849812251 1.65517849812251 NA NA 5.54563952344408 8.80423567449584 6.02600528471257 9.15451773644033 3.01643159923111 5.75824224369485 4.45466791198474 6.20760453533598 266
"c08470" 9462 0.000908353495631812 "exponential" 3 0.00279015653137807 NA 8.43875767591723 1.11562409673021 NA 0.378893917778802 "E.inc.convex" "inc" 8.43875767591723 1.06127937024556 1.06127937024556 NA NA 5.48719214088269 8.81765159369603 6.3760243155599 9.28263344350895 2.59941851483773 5.82394821374847 4.99481049641815 Inf 303
"c08608" 9771 4.92670435909274e-05 "Gauss-probit" 4 2.88748301369481 8.30287062926748 8.30287062926748 2.31898344322539 2.44321151570205 0.377820621761011 "GP.bell" "bell" 10.0725808491046 1.64208030362867 0.968579007763694 2.31898344322539 10.7460821449695 0.852353479842425 10.4504014708656 NA 9.06532276419411 0.445893618358319 1.72538238271114 1.78236937649171 Inf 392
"c08630" 9820 1.4275137620381e-05 "linear" 2 0.542856595007638 NA 3.95809702561596 NA NA 0.87902801291723 "L.inc" "inc" 3.95809702561596 3.59968208149564 3.59968208149564 NA NA 1.61926376321331 4.83712503853319 0.729123872126906 4.35390672817756 1.08136166455506 2.24507422815481 0.537628909153089 1.07841050548243 500
"c08683" 10036 0.00766519068409215 "linear" 2 0.065156827108961 NA 11.6870302676368 NA NA 0.141318413512993 "L.inc" "inc" 11.6870302676368 0.432054920559521 0.432054920559521 NA NA 2.1688964884166 11.8283486811498 NA 12.8557332944005 1.39183398610386 3.29464258316756 Inf Inf 500
"c08689" 10061 0.00785775101585672 "exponential" 3 -0.818573353214966 NA 8.96471396376143 -1.57119943578546 NA 0.369617765974596 "E.inc.concave" "inc" 8.96471396376143 0.806545556598291 0.806545556598291 NA NA 0.943723726816413 9.33433172973603 NA 9.86118536013758 0.334236496320973 3.20749143229937 1.77367150825767 Inf 465
"c08733" 10248 3.32661552799032e-05 "Gauss-probit" 4 3.13753805723701 9.97364558519358 9.97364558519358 2.39403842130628 -4.70162430420184 0.591308622318046 "GP.U" "U" 6.45948746980611 2.81251590099917 1.62504971218479 2.39403842130628 5.27202128099173 0.76015464406526 5.86817884748806 0.84187711269991 5.8135387228255 0.440490026328119 1.23124239054356 0.600531494125432 1.36557040104048 336
"c08742" 10282 0.000834337782320942 "exponential" 3 -0.0400641658442019 NA 9.28537490550116 2.07473698650287 NA 0.277509489304028 "E.dec.concave" "dec" 9.28537490550116 0.938953882945315 0.938953882945315 NA NA 4.295177484218 9.00786541619713 6.60880728899963 8.35683741495104 2.11178192196203 5.45342663866832 5.90754889295237 Inf 440
"c08762" 10368 0.00164188472367813 "exponential" 3 0.0030933767194117 NA 7.54080332299862 1.21733783707324 NA 0.275505575196156 "E.inc.convex" "inc" 7.54080332299862 0.714853354949783 0.714853354949783 NA NA 5.47864112819799 7.81630889819478 NA 8.29488365529849 3.11003882193184 5.91159085871998 5.95974847060116 Inf 317
"c08803" 10541 7.57870706765783e-07 "exponential" 3 0.256882342841194 NA 3.08876722728923 2.23685667161003 NA 0.868901527305503 "E.inc.convex" "inc" 3.08876722728923 4.72242426295505 4.72242426295505 NA NA 3.30521671835345 3.95766875459473 1.76611049433644 3.39764395001815 1.78248613858991 4.59303005092322 0.699759764349136 3.42703631793549 483
"c08806" 10557 0.000231986499020428 "exponential" 3 -0.00139602001883846 NA 11.768884421556 1.04157150389961 NA 0.211134461914815 "E.dec.concave" "dec" 11.768884421556 0.810982955186153 0.810982955186153 NA NA 5.23437601132518 11.5577499596412 NA 10.5919959794004 2.95429135618215 5.58136846295145 Inf Inf 311
"c08837" 10687 0.00546367717460031 "Gauss-probit" 5 5.35745380819963 12.5928332968923 18.4897835223224 0 -4.68777683430745 0.29934990250695 "GP.U" "U" 10.8535315752999 0.774601440391939 0.578223353918409 2.68861758343692 10.2753082213815 0.80437123385897 10.5541816727929 NA 11.9388847328299 0.37037129156916 1.63857207738797 Inf Inf 341
"c08861" 10788 1.30958885114994e-05 "linear" 2 0.324921686149047 NA 7.20946429099694 NA NA 0.568230981385091 "L.inc" "inc" 7.20946429099694 2.15455570085433 2.15455570085433 NA NA 1.74882442634018 7.77769527238203 2.21883136716514 7.93041072009663 1.17691318679129 2.48638357455482 1.70912229700516 3.20727068399924 500
"c08882" 10879 0.0043733743913961 "linear" 2 -0.102711709459475 NA 12.3934822088456 NA NA 0.297634819217821 "L.dec" "dec" 12.3934822088456 0.681081345425781 0.681081345425781 NA NA 2.89776911302652 12.0958473896278 NA 11.154133987961 1.53874807414498 5.2468103253763 Inf Inf 500
"c08946" 11149 0.00136137776016803 "linear" 2 -0.126868755593341 NA 7.60974611303008 NA NA 0.304682192864324 "L.dec" "dec" 7.60974611303008 0.841266718339445 0.841266718339445 NA NA 2.4015542001605 7.30506392016576 5.99812465838476 6.84877150172707 1.53954471360386 3.76115561081767 4.43172742337484 Inf 500
"c08967" 11244 0.00754805623207802 "exponential" 3 0.00650671197669244 NA 9.50833012059829 1.45025639415795 NA 0.296897357430425 "E.inc.convex" "inc" 9.50833012059829 0.62312131695148 0.62312131695148 NA NA 5.57222039983153 9.80522747802871 NA 10.4591631326581 2.78877784110685 6.11328443945322 6.59183907576091 Inf 305
"c08979" 11300 0.00370749881431792 "exponential" 3 0.00174408307065262 NA 3.49388848860052 0.896128441498607 NA 0.995636934193271 "E.inc.convex" "inc" 3.49388848860052 2.85043298836245 2.85043298836245 NA NA 5.68943336080888 4.48952542279379 4.75390395699413 3.84327733746057 2.7389761213761 5.87004815279833 1.07746542412597 5.02280016496705 261
"c08986" 11330 0.00121196787202739 "exponential" 3 0.029617207954962 NA 10.3805204514051 1.80557051357566 NA 0.445186473562774 "E.inc.convex" "inc" 10.3805204514051 1.13585191266281 1.13585191266281 NA NA 5.00963821918539 10.8257069249679 6.47274954428906 11.4185724965456 2.55524599680209 5.83477922520343 5.15535794801709 Inf 384
"c09104" 11625 0.000829971051539191 "linear" 2 0.292198509987908 NA 7.80342974454245 NA NA 0.651708099748187 "L.inc" "inc" 7.80342974454245 1.93756831972982 1.93756831972982 NA NA 2.230360790598 8.45513784429064 2.6705919016717 8.5837727189967 1.55012770819561 3.438442203603 2.00676392588009 4.33196572239657 500
"c09125" 11677 0.00156917164154608 "exponential" 3 0.828474559123571 NA 12.9287490576955 -1.37767994937594 NA 0.297188789782936 "E.dec.convex" "dec" 12.9287490576955 0.821745591098798 0.821745591098798 NA NA 0.612084025231084 12.6315602679126 NA 11.635874151926 0.248851810367407 1.77301897645349 Inf Inf 485
"c09161" 11813 0.00644913616643613 "exponential" 3 0.00410787770878287 NA 11.8262975387925 1.29861193693649 NA 0.233828922194272 "E.inc.convex" "inc" 11.8262975387925 0.673878959981419 0.673878959981419 NA NA 5.2711938551635 12.0601264609868 NA 13.0089272926718 2.72554881566357 5.82442343423601 Inf Inf 335
"c09171" 11859 0.000695621624188241 "exponential" 3 0.00486207115529834 NA 9.87368951729445 1.15036306552068 NA 0.613558152166293 "E.inc.convex" "inc" 9.87368951729445 1.54470619853086 1.54470619853086 NA NA 5.57431854984688 10.4872476694607 6.11819613454677 10.8610584690239 2.67167470749851 6.04752533731313 4.11843052486618 6.54666785996667 291
"c09206" 12014 0.00395285342529427 "exponential" 3 -0.444335608127381 NA 11.6134490389513 -0.620342658104372 NA 0.160794447053364 "E.inc.concave" "inc" 11.6134490389513 0.444325482376046 0.444325482376046 NA NA 0.278672096516155 11.7742434860047 NA 12.7747939428464 0.102773040826699 0.783916897433483 Inf Inf 459
"c09261" 12208 8.34967611819264e-06 "exponential" 3 0.269284423535969 NA 12.6764165635842 3.96246742502202 NA 0.262418816339902 "E.inc.convex" "inc" 12.6764165635842 1.16614653195859 1.16614653195859 NA NA 2.69573536317406 12.9388353799241 NA 13.9440582199426 1.40966584899743 4.46184716542078 6.13764202655018 Inf 486
"c09314" 12339 1.10986432546378e-06 "linear" 2 -0.188739301433258 NA 11.4665407856545 NA NA 0.240726625944383 "L.dec" "dec" 11.4665407856545 1.25153030780394 1.25153030780394 NA NA 1.27544514638096 11.2258141597101 6.07533285255338 10.319886707089 0.897136557843894 1.63646764858205 5.14363633373421 Inf 500
"c09375" 12488 0.00317094966638139 "exponential" 3 0.00323535556673792 NA 11.2386093179773 1.24294772367844 NA 0.288546986117417 "E.inc.convex" "inc" 11.2386093179773 0.667944657828579 0.667944657828579 NA NA 5.59558817980674 11.5271563040947 NA 12.3624702497751 2.7931204101487 5.9690290826939 Inf Inf 307
"c09377" 12493 0.000917091186148655 "Gauss-probit" 4 1.73362532921094 11.6044575319698 11.6044575319698 2.37078275550665 0.843023066096227 0.228493989736391 "GP.bell" "bell" 11.9353940805026 0.801858496562824 0.512086517563437 2.37078275550665 12.447480598066 0.800751369447646 12.1638880702389 NA 10.7418546724523 0.451936548769789 1.35619278232495 Inf Inf 462
"c09437" 12639 0.00035712889143109 "Gauss-probit" 4 1.92876935595092 11.2188706547942 11.2188706547942 1.91583315841499 0.6101410395349 0.158596098908772 "GP.bell" "bell" 11.5914219079522 0.579402037511549 0.341812251134666 1.91583315841499 11.8290116943291 0.900145208266718 11.750018006861 NA 10.432279717157 0.492910968111308 4.8114751109018 Inf Inf 486
"c09456" 12685 8.18346260150236e-05 "exponential" 3 0.00503261963736194 NA 8.3577428545699 1.23034663169568 NA 0.326064806006777 "E.inc.convex" "inc" 8.3577428545699 1.09762516500524 1.09762516500524 NA NA 5.15081174623673 8.68380766057668 6.29743250554091 9.19351714002689 2.7850386916361 5.59478995393498 5.31322616851198 Inf 347
"c09513" 12822 0.000484732069378416 "exponential" 3 1.25530550397394 NA 5.80899882223656 -0.807083137786444 NA 0.419665961428716 "E.dec.convex" "dec" 5.80899882223656 1.25496620440218 1.25496620440218 NA NA 0.328431910538885 5.38933286080785 0.501442778334242 5.22809894001291 0.129130984180748 0.933365654960659 0.215551711158683 1.50805929232173 481
"c09562" 12942 0.0043733743913961 "exponential" 3 -0.00216114894452269 NA 9.91602207450864 1.08203812775437 NA 0.435707769194756 "E.dec.concave" "dec" 9.91602207450864 0.989012608561236 0.989012608561236 NA NA 5.74700702667349 9.48031430531388 NA 8.92441986705778 2.95397704933414 6.12249199044062 5.86209385811093 Inf 282
"c09573" 12970 2.17459392751517e-06 "linear" 2 -0.46507073578802 NA 6.37713375142331 NA NA 0.671311943911295 "L.dec" "dec" 6.37713375142331 3.08388404901036 3.08388404901036 NA NA 1.44346202040388 5.70582180751201 1.3712180235589 5.73942037628098 1.02532440406201 1.92202316191607 1.16453878921855 1.71232229710052 500
"c09598" 13030 0.00236213086431054 "linear" 2 -0.258644119947537 NA 6.19551784615632 NA NA 0.649075100859101 "L.dec" "dec" 6.19551784615632 1.71506915937212 1.71506915937212 NA NA 2.50952970046548 5.54644274529722 2.39538321900108 5.57596606154069 1.51555558876151 4.1284670980092 1.76309457016501 3.83985890688497 500
"c09599" 13034 0.00509217637471806 "linear" 2 0.0979490426145891 NA 11.5983183061402 NA NA 0.245196792023346 "L.inc" "inc" 11.5983183061402 0.64950010157734 0.64950010157734 NA NA 2.50330973614667 11.8435150981635 NA 12.7581501367542 1.49781630702467 4.20063663691041 Inf Inf 500
"c09607" 13052 0.00198352091929712 "linear" 2 -0.123085874420131 NA 9.38928846526387 NA NA 0.313893447902827 "L.dec" "dec" 9.38928846526387 0.816182433279888 0.816182433279888 NA NA 2.55019878911052 9.07539501736104 NA 8.45035961873748 1.46141120503355 4.59886158036064 5.44912797838245 Inf 500
"c09633" 13119 0.00245121566843043 "Gauss-probit" 4 3.41842885617048 10.9148045649785 10.9148045649785 2.48436270705749 -2.78934623065672 0.496686454226738 "GP.U" "U" 8.77284668510891 1.45279410395063 0.805405753163454 2.48436270705749 8.12545833432174 1.3450269667915 8.27616023088218 NA 9.65013135361981 0.618242796728075 5.86791190098073 1.36140307189698 Inf 287
"c09662" 13187 0.00768048569183348 "linear" 2 -0.101568096989866 NA 11.5369317507388 NA NA 0.286963335340564 "L.dec" "dec" 11.5369317507388 0.6734980511398 0.6734980511398 NA NA 2.82532944738737 11.2499684153982 NA 10.3832385756649 1.67750256086999 5.12498905932463 Inf Inf 500
"c09664" 13193 0.000405447967898113 "exponential" 3 0.0320667386136382 NA 7.64206941366123 1.99688396677478 NA 0.291983435071238 "E.inc.convex" "inc" 7.64206941366123 0.855508219300217 0.855508219300217 NA NA 4.61895046520472 7.93405284873246 6.41423818234081 8.40627635502735 2.26344376342266 5.58347261407386 5.19086319443362 Inf 420
"c09667" 13199 0.00434939779360021 "exponential" 3 -0.0355214690684108 NA 13.6080352120992 2.32157668758142 NA 0.235737614522631 "E.dec.concave" "dec" 13.6080352120992 0.58241509537997 0.58241509537997 NA NA 4.71961941584904 13.3722975975766 NA 12.2472316908893 2.47216394081515 5.83849014634059 Inf Inf 375
"c09730" 13354 0.0023366944750241 "exponential" 3 -0.000725953492756701 NA 11.5233287250951 0.873426182132625 NA 0.54421378279753 "E.dec.concave" "dec" 11.5233287250951 1.43822788205437 1.43822788205437 NA NA 5.78290631055573 10.9791149422976 6.4375377719333 10.3709958525856 2.98412615892866 5.89703258970311 5.43621574970581 Inf 298
"c09850" 13648 2.37263977432539e-05 "exponential" 3 -9.25064929617752e-05 NA 8.81903154642149 0.722506679868144 NA 0.172562421811965 "E.dec.concave" "dec" 8.81903154642149 0.89532793547871 0.89532793547871 NA NA 5.44175515585818 8.64646912460952 6.62008564149575 7.93712839177934 3.1464641163007 5.56663680274725 6.35004097300627 Inf 265
"c09874" 13707 0.00952763663453678 "log-Gauss-probit" 4 0.622323865010309 6.13915260946377 6.13915260946377 3.15509816305593 -1.23535586693634 0.465676362613338 "lGP.U" "U" 6.13915260946377 1.23535586693634 1.23535586693634 3.15509816305593 4.90379674252743 1.32275559666048 5.67347624685043 1.51144890673169 5.52523734851739 0.675583369396372 2.17154278429436 0.883026937336642 2.29918523178993 489
"c09918" 13875 0.00832970564358591 "linear" 2 0.0734332615658616 NA 15.596933032304 NA NA 0.183117229337172 "L.inc" "inc" 15.596933032304 0.486935957443229 0.486935957443229 NA NA 2.49365512892185 15.7800502616412 NA 17.1566263355344 1.53615953332622 4.12739338527188 Inf Inf 500
"c09971" 14113 0.00583946818279071 "exponential" 3 -0.0398929320110175 NA 7.16645519320982 1.86767705361159 NA 0.534493061183144 "E.dec.concave" "dec" 7.16645519320982 1.34946755421456 1.34946755421456 NA NA 4.98128607669735 6.63196213202667 5.49574094760444 6.44980967388884 2.44381942205131 5.92633734405972 3.36233570478428 6.2025525526386 377
"c09981" 14159 0.00116328632517334 "Gauss-probit" 4 2.21497686223364 11.7034898494019 11.7034898494019 1.65106642484501 -0.996504498279495 0.332392916498541 "GP.U" "U" 10.9487029597727 0.916919461387165 0.675201852736821 1.65106642484501 10.7069853511224 4.55316271107557 11.2810958762713 NA 12.04357325575 0.668470166079331 5.54348853562607 Inf Inf 444
"c10039" 14416 0.000876428245378238 "linear" 2 0.207370277424743 NA 14.2054781952855 NA NA 0.463991307760317 "L.inc" "inc" 14.2054781952855 1.37507230960347 1.37507230960347 NA NA 2.23750150466334 14.6694695030458 NA 15.626026014814 1.37851704998284 3.38878872333079 4.9577300625928 Inf 500
"c10047" 14450 2.27116978464383e-05 "linear" 2 -0.154802455371091 NA 6.4046203645301 NA NA 0.262448515868622 "L.dec" "dec" 6.4046203645301 1.0264950815657 1.0264950815657 NA NA 1.69537695793961 6.14217184866148 4.13728603281971 5.76415832807709 1.10547716937421 2.39122970756516 3.34815666858909 5.56215674030192 500
"c10057" 14495 0.00339046919923272 "exponential" 3 0.02415378905166 NA 12.7384191226166 1.6671166008821 NA 0.51466167682065 "E.inc.convex" "inc" 12.7384191226166 1.26529161974742 1.26529161974742 NA NA 5.17628348854984 13.2530807994373 NA 14.0122610348783 2.57284026140265 6.06352161175981 5.59601376510237 Inf 366
"c10066" 14533 0.00134769163894857 "exponential" 3 -0.938933170403478 NA 7.62780412191336 -2.01280758520378 NA 0.320544374678206 "E.inc.concave" "inc" 7.62780412191336 0.904107980202163 0.904107980202163 NA NA 0.840602645856185 7.94834849659156 3.36821760546466 8.39058453410469 0.351819930278438 1.91205918729975 1.3728312165922 Inf 473
"c10088" 14635 0.00378045920835793 "linear" 2 -0.086246459110338 NA 18.4632293687694 NA NA 0.202474980385769 "L.dec" "dec" 18.4632293687694 0.571900270360651 0.571900270360651 NA NA 2.34763238368704 18.2607543883836 NA 16.6169064318925 1.55051251760088 3.52950517532536 Inf Inf 500
"c10125" 14799 0.00160867931616358 "Gauss-probit" 4 2.86797413447434 11.7480224834767 11.7480224834767 2.39883008182576 -1.64511855456087 0.34020977771081 "GP.U" "U" 10.588493946189 1.09133512551379 0.605745108240697 2.39883008182576 10.1029039289159 1.16509593117466 10.2482841684782 NA 11.6473433408079 0.59290513234453 5.30008117862917 Inf Inf 336
"c10155" 14932 5.25723201626784e-06 "exponential" 3 0.28633662292147 NA 5.8879507535869 3.33581994557048 NA 0.440222498239461 "E.inc.convex" "inc" 5.8879507535869 1.80380110811108 1.80380110811108 NA NA 3.10615453277856 6.32817325182636 3.72679894355583 6.47674582894559 1.49174316078734 4.69413631928351 2.09106903810096 5.21544050217064 488
"c10163" 14967 0.0046673709382589 "linear" 2 0.119582434427965 NA 9.39076565697809 NA NA 0.352513841184196 "L.inc" "inc" 9.39076565697809 0.792951122691836 0.792951122691836 NA NA 2.9478730958312 9.74327949816228 NA 10.3298422226759 1.7533251902912 5.06134487942242 5.43564304547499 Inf 500
"c10174" 15016 5.73228158716614e-07 "exponential" 3 0.0580096695273625 NA 8.1222079155383 2.06622461069722 NA 0.242980278476498 "E.inc.convex" "inc" 8.1222079155383 1.37831748738698 1.37831748738698 NA NA 3.40197095887685 8.36518819401479 5.59564279441352 8.93442870709213 1.84510473539919 4.77863254133237 4.65445976586211 6.170193795911 495
"c10212" 15181 0.00412461956486861 "linear" 2 -0.0962990109110135 NA 11.0728164207577 NA NA 0.243794524583676 "L.dec" "dec" 11.0728164207577 0.638558741350931 0.638558741350931 NA NA 2.53164100313509 10.829021896174 NA 9.96553477868195 1.51264066817258 4.57298927642854 Inf Inf 500
"c10229" 15259 0.0006113675109905 "Gauss-probit" 4 2.7110755346637 12.567362276377 12.567362276377 2.0444975389623 -2.69338061211362 0.70145769756612 "GP.U" "U" 10.5405936043307 2.04949688658221 1.38288494651485 2.0444975389623 9.87398166426334 5.27318246204897 11.2420513018968 5.9137826325085 11.5946529647638 0.625081233154309 5.70689933024623 1.32708671057039 Inf 384
"c10238" 15302 0.00122850085557094 "exponential" 3 -1.79377487365815 NA 4.47511851060598 -1.37004994967588 NA 0.658557481802832 "E.inc.concave" "inc" 4.47511851060598 1.77959096648471 1.77959096648471 NA NA 0.626795248895742 5.13367599240881 0.3931901481377 4.92263036166657 0.204617107163477 1.6845814783312 0.139945657932332 1.25689749359992 484
"c10267" 15426 0.00288711394618078 "Gauss-probit" 4 4.95901312616203 13.8799744664971 13.8799744664971 2.55763584011467 -3.05024156069977 0.285030809802945 "GP.U" "U" 11.2095987639541 0.873418048526911 0.493552190370071 2.55763584011467 10.8297329057973 1.31126385382834 10.9245679541512 NA 12.3305586403496 0.608528476578084 5.37417558655879 Inf Inf 264
"c10269" 15440 7.29665847537712e-05 "exponential" 3 1.59247490538862 NA 8.30799535197097 -2.31331648763816 NA 0.424994115372747 "E.dec.convex" "dec" 8.30799535197097 1.50186194595879 1.50186194595879 NA NA 0.718148500877425 7.88300123659823 1.70612686362858 7.47719581677388 0.323568297745759 1.43384264015555 0.971756750838288 3.09730179907178 490
